age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
40,Private,91836,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States
52,Private,208302,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,United-States
21,Private,129232,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
35,Private,160120,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
18,Private,150817,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States
63,Private,346975,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,36,United-States
43,Private,91209,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
45,Self-emp-not-inc,216402,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,India
56,Private,208451,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
21,Private,350001,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States
42,Private,211860,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
57,Private,204816,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States
27,Private,142075,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,24,United-States
25,Private,141706,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
33,Self-emp-not-inc,272359,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,80,United-States
43,Private,35210,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
39,Private,70995,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,99,United-States
33,Private,23871,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,United-States
38,Private,37028,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,38,United-States
20,Private,219122,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States
29,Federal-gov,309778,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
52,Private,298215,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
57,Private,127779,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
26,Private,127202,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
39,Private,347814,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,56,United-States
50,State-gov,229272,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
27,State-gov,431637,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States
22,Private,216984,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States
30,Private,165686,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
56,Private,220187,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States
40,Private,187802,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1887,40,United-States
46,Private,265097,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,5,United-States
40,Local-gov,55363,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
50,Self-emp-inc,123429,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Italy
41,Private,287306,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States
19,Private,182355,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,United-States
51,Private,162238,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,47,United-States
38,Private,126675,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,2205,40,United-States
59,Self-emp-not-inc,325732,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,52,United-States
18,Private,208447,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,6,United-States
50,Private,34832,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,15024,0,40,United-States
41,Private,89226,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
30,Self-emp-not-inc,79303,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States
35,Private,184655,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
24,Private,326334,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States
42,Private,42907,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,48,United-States
37,Private,280500,Some-college,10,Never-married,Tech-support,Own-child,Black,Female,0,0,40,United-States
52,Private,101752,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,56,United-States
29,Private,164040,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
26,Private,133373,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,42,United-States
33,Private,202822,7th-8th,4,Never-married,Other-service,Unmarried,Black,Female,0,0,14,Trinadad&Tobago
21,Private,306850,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States
40,Self-emp-inc,92036,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
64,Private,292639,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,10566,0,35,United-States
70,Self-emp-not-inc,268832,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,24,United-States
31,Private,97453,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
55,Private,176897,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States
53,Private,47396,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
37,Self-emp-not-inc,30973,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
43,Private,34007,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
45,Local-gov,182100,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
50,Private,171338,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States
47,Private,27624,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,0,0,55,United-States
56,Private,157639,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
27,Private,44767,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
67,Self-emp-not-inc,286372,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
36,Private,231948,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,64,United-States
23,Private,353010,11th,7,Never-married,Craft-repair,Unmarried,White,Male,0,0,35,United-States
66,Self-emp-not-inc,291362,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
51,State-gov,155594,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,United-States
51,Private,102904,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,43,United-States
70,?,158642,HS-grad,9,Widowed,?,Not-in-family,White,Female,2993,0,20,United-States
37,Private,301568,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States
83,?,251951,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,20,United-States
33,Self-emp-not-inc,361497,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
52,Private,343440,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
59,Private,175290,7th-8th,4,Never-married,Other-service,Other-relative,White,Male,0,0,32,United-States
46,Private,364913,11th,7,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States
27,Local-gov,206125,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
24,Private,266926,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
24,Private,106085,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,1721,30,United-States
34,Local-gov,226443,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
43,Private,293176,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
35,Private,209609,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States
23,Private,175837,11th,7,Never-married,Farming-fishing,Other-relative,White,Female,0,0,40,Puerto-Rico
47,Private,125892,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,75,United-States
19,Private,256979,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,35,United-States
36,Private,266461,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,48,United-States
23,Private,314539,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
47,Local-gov,321851,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
53,Private,347446,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
33,State-gov,108116,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
36,Self-emp-not-inc,285020,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2885,0,40,United-States
51,Private,279156,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States
33,Private,348152,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
33,Private,93056,7th-8th,4,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
38,State-gov,149455,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States
29,Private,181822,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
37,Private,758700,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3781,0,50,Mexico
52,Private,139347,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States
67,?,74335,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,10,Germany
55,Private,157932,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
62,Self-emp-not-inc,82388,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,10566,0,40,United-States
47,Private,83046,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
69,Private,102874,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,24,United-States
26,Private,173927,Assoc-voc,11,Never-married,Prof-specialty,Own-child,Other,Female,0,0,60,Jamaica
21,Private,409230,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Guatemala
29,Private,222249,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
51,Private,172281,Bachelors,13,Separated,Sales,Not-in-family,White,Male,0,0,40,United-States
17,Private,167878,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States
21,Private,206891,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Female,0,0,38,United-States
35,Private,269300,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,0,0,40,United-States
25,Private,137645,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,0,0,40,United-States
47,Self-emp-inc,119471,7th-8th,4,Never-married,Craft-repair,Not-in-family,Other,Male,0,0,40,?
30,Self-emp-not-inc,188798,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States
34,Private,226883,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
48,Private,216999,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
36,Private,85272,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,United-States
27,Private,706026,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
44,Private,188436,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States
17,Private,200199,11th,7,Never-married,Sales,Own-child,White,Female,0,0,35,United-States
29,Private,262478,HS-grad,9,Never-married,Farming-fishing,Own-child,Black,Male,0,0,30,United-States
53,Private,151864,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
66,?,299616,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
50,Private,142073,HS-grad,9,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States
23,Private,268145,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
60,State-gov,129447,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States
26,Private,224361,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
35,Private,208165,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States
57,State-gov,111224,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,39,United-States
35,Private,178322,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Germany
44,Self-emp-inc,118212,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,70,United-States
30,Private,194901,Prof-school,15,Divorced,Sales,Own-child,White,Male,0,0,55,United-States
37,Private,289886,Some-college,10,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,30,Vietnam
39,Private,98941,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
32,Private,272944,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
47,Private,201699,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,5178,0,50,United-States
25,Private,157900,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
23,Private,184589,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,21,United-States
32,Private,212276,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
41,Private,204662,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
36,Private,218542,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States
49,Self-emp-not-inc,200471,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
27,Private,175387,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1876,40,United-States
23,Private,62339,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States
34,Private,143582,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Japan
17,Private,228399,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,7,United-States
37,Private,25864,HS-grad,9,Separated,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States
25,Local-gov,124483,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,20,India
19,Private,113546,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,56,United-States
49,Private,31267,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
28,Self-emp-not-inc,31717,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
60,Private,160625,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,United-States
71,?,35303,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,9386,0,30,United-States
57,Private,220871,7th-8th,4,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
42,Local-gov,254817,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,1340,40,United-States
30,Private,159442,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
18,Private,257980,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
24,Private,86065,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Female,0,0,40,Mexico
39,Private,183892,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
33,Private,114691,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
39,Private,240841,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States
33,Private,188661,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
30,Private,193598,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,Mexico
47,Private,206659,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
35,State-gov,190895,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
44,Private,171615,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States
54,Private,155233,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,14084,0,40,United-States
47,Private,34248,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
49,Private,140121,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,50,United-States
26,Private,58426,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
33,Private,104509,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States
46,Private,143189,5th-6th,3,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,Dominican-Republic
